"","VanID","mail.itt","phone.itt","lit.itt","text.itt","precinct","zone","group","mail.pp","phone.pp","lit.pp","text.pp","applied","mail.apply","phone.apply","lit.apply","text.apply","voted","mail.voted","phone.voted","lit.voted","text.voted","age","sex"
"13632",32414945,"Y","N","N","N","Oxford W",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13633",32414946,"Y","N","Y","N","Upper Oxford",3,6,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13634",32415006,"Y","N","N","Y","Thornbury 1",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13635",32415024,"N","N","N","Y","Lower Oxford W",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13636",32415034,"Y","N","N","N","London Britain",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13637",32415056,"Y","Y","N","N","London Grove S",3,5,"Y","N","N","N","B","X","X","X","X","N","N","N","N","N",NA,NA
"13638",32415071,"Y","N","N","Y","Penn",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13639",32415072,"Y","N","N","N","London Grove Ch",3,1,"Y","N","N","N","B","X","X","X","X","N","N","N","N","N",NA,NA
"13640",32415090,"Y","N","Y","N","New London",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13641",32434412,"Y","N","Y","N","East Nottingham East",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13642",32436264,"Y","Y","N","N","London Grove S",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13643",32436265,"Y","N","N","N","Londonderry",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13644",32436284,"N","N","Y","N","London Britain",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13645",32436294,"Y","Y","N","N","London Grove S",3,5,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",54,"F"
"13646",32436321,"N","Y","N","N","London Grove S",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13647",32436326,"Y","N","Y","N","Westtown 4",6,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13648",32436339,"N","N","N","Y","Penn",3,4,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",74,"F"
"13649",32436359,"Y","N","N","Y","New London",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13650",32436421,"N","Y","N","N","Franklin",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13651",32436423,"Y","Y","N","N","W Fallowfield",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13652",32436501,"N","N","Y","N","Londonderry",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13653",32436528,"Y","N","N","Y","Westtown 2",6,7,"Y","N","N","N","B","X","X","X","X","N","N","N","N","N",NA,NA
"13654",32436620,"Y","N","N","N","Penn",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13655",32436644,"N","Y","N","N","East Nottingham West",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13656",32436696,"Y","N","N","Y","Oxford W",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13657",32436708,"Y","N","N","N","Franklin",3,1,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",43,"M"
"13658",32436722,"N","N","N","Y","Thornbury 2",6,4,"N","N","N","N","B","X","X","X","X","mail","X","X","X","X",18,"F"
"13659",32436768,"N","N","Y","N","Thornbury 2",6,3,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13660",32436769,"N","N","N","Y","New London",3,4,"N","N","N","N","B","X","X","X","X","mail","X","X","X","X",18,"F"
"13661",32436795,"N","Y","Y","N","London Grove S",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13662",32436807,"N","Y","Y","N","Oxford W",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13663",32436816,"N","Y","Y","N","Oxford W",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13664",32436850,"Y","N","Y","N","East Nottingham East",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13665",32436872,"N","Y","Y","N","Penn",3,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13666",32436887,"N","N","Y","N","West Grove 1",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13667",32436893,"N","N","Y","N","Upper Oxford",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13668",32436913,"N","Y","N","Y","East Nottingham East",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13669",32436923,"Y","N","Y","N","London Britain",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13670",32436937,"Y","N","Y","N","Oxford E",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13671",32437014,"N","Y","N","Y","Birmingham 2",6,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13672",32437015,"N","Y","N","Y","London Britain",3,9,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",54,"F"
"13673",32446156,"Y","N","N","N","Franklin",3,1,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",19,"F"
"13674",32448378,"N","N","Y","N","East Nottingham East",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13675",32448427,"N","Y","N","Y","Penn",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13676",32448453,"Y","Y","N","N","Elk",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13677",32448466,"Y","N","N","Y","London Britain",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13678",32448468,"N","Y","N","N","East Nottingham East",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13679",32448488,"N","Y","N","Y","London Grove S",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13680",32448560,"Y","Y","N","N","New London",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13681",32448572,"Y","N","Y","N","Londonderry",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13682",32448636,"Y","N","Y","N","London Grove Ch",3,6,"Y","N","N","N","A","Y","Y","X","Y","mail","Y","Y","X","Y",30,"M"
"13683",32448646,"Y","N","N","N","Westtown 3",6,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13684",32448649,"Y","N","Y","N","London Grove S",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13685",32448662,"N","Y","Y","N","London Britain",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13686",32448666,"Y","N","N","N","Birmingham 2",6,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13687",32448670,"N","N","Y","N","New London",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13688",32448680,"Y","Y","N","N","New London",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13689",32448684,"Y","N","N","N","Franklin",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13690",32448721,"Y","Y","N","N","London Britain",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13691",32448749,"Y","N","N","N","Thornbury 2",6,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13692",32450265,"N","N","N","Y","London Britain",3,4,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",48,"F"
"13693",32450281,"N","N","N","Y","Westtown 3",6,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13694",32451331,"Y","Y","N","N","London Grove S",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13695",32453833,"Y","N","Y","N","East Nottingham West",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13696",32453840,"Y","N","Y","N","Westtown 1",6,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13697",32454877,"N","Y","Y","N","Franklin",3,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13698",32455246,"N","Y","Y","N","Westtown 3",6,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13699",32455736,"Y","N","N","N","London Britain",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13700",32458341,"Y","N","Y","N","East Nottingham West",3,6,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13701",32458361,"N","N","N","Y","Westtown 3",6,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13702",32458374,"N","Y","N","Y","Penn",3,9,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13703",32458438,"Y","N","N","N","Penn",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13704",32458441,"N","N","N","Y","Thornbury 1",6,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13705",32458458,"N","Y","N","N","Penn",3,2,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13706",32458474,"N","N","Y","Y","Westtown 2",6,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13707",32458480,"N","Y","N","N","Birmingham 1",6,2,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13708",32458531,"N","N","Y","Y","Elk",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13709",32458549,"Y","N","Y","N","East Nottingham East",3,6,"Y","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13710",32458552,"Y","N","N","N","London Grove S",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13711",32458563,"Y","N","Y","N","London Britain",3,6,"Y","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13712",32460665,"Y","N","N","Y","Westtown 1",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13713",32467782,"N","N","Y","Y","New London",3,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13714",32468485,"N","Y","N","Y","Birmingham 2",6,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13715",32474288,"Y","Y","N","N","London Grove S",3,5,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13716",32474290,"N","N","Y","Y","East Nottingham West",3,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",51,"M"
"13717",32476696,"N","Y","N","Y","New London",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13718",32476718,"N","N","Y","Y","Elk",3,10,"N","N","N","N","B","X","X","X","X","N","N","N","N","N",NA,NA
"13719",32476721,"N","N","Y","N","Thornbury 2",6,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13720",32476732,"Y","N","N","N","Penn",3,1,"Y","N","N","N","B","X","X","X","X","N","N","N","N","N",NA,NA
"13721",32476741,"Y","Y","N","N","New London",3,5,"Y","Y","N","N","N","N","N","N","N","N","N","N","N","N",20,"F"
"13722",32476744,"N","Y","N","N","Upper Oxford",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13723",32476751,"Y","N","N","N","Penn",3,1,"Y","N","N","N","B","X","X","X","X","N","N","N","N","N",NA,NA
"13724",32476768,"Y","N","Y","N","London Grove Ch",3,6,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13725",32476772,"N","Y","Y","N","East Nottingham West",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13726",32476822,"N","Y","Y","N","Thornbury 2",6,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13727",32476823,"N","Y","Y","N","Thornbury 2",6,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13728",32476827,"N","N","Y","N","Thornbury 2",6,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13729",32476830,"N","N","Y","N","London Grove S",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13730",32476833,"Y","Y","N","N","London Grove S",3,5,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13731",32476848,"N","N","N","Y","London Grove S",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13732",32476854,"N","N","N","Y","London Grove S",3,4,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",67,"F"
"13733",32476922,"N","N","N","Y","New London",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13734",32476929,"N","Y","N","N","London Grove S",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13735",32476949,"Y","N","N","N","Westtown 2",6,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13736",32476953,"N","N","Y","Y","East Nottingham East",3,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13737",32477019,"N","N","Y","Y","New London",3,10,"N","N","N","Y","N","N","N","N","N","N","N","N","N","N",37,"M"
"13738",32477051,"N","Y","N","Y","W Fallowfield",3,9,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13739",32477096,"N","Y","N","Y","East Nottingham East",3,9,"N","Y","N","N","N","N","N","N","N","N","N","N","N","N",19,"F"
"13740",32482549,"Y","Y","N","N","New London",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13741",32484064,"N","Y","Y","N","Westtown 1",6,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13742",32484065,"N","Y","Y","N","Westtown 1",6,8,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13743",32484069,"Y","N","N","Y","Franklin",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13744",32488151,"N","N","N","Y","London Britain",3,4,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13745",32488154,"N","Y","N","N","Birmingham 1",6,2,"N","N","N","N","B","X","X","X","X","N","N","N","N","N",NA,NA
"13746",32490410,"N","Y","Y","N","Penn",3,8,"N","N","N","N","B","X","X","X","X","mail","X","X","X","X",80,"F"
"13747",32490436,"Y","N","N","Y","London Grove Ch",3,7,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",19,"M"
"13748",32490441,"N","N","Y","Y","Thornbury 1",6,10,"N","N","Y","N","A","Y","Y","X","X","mail","Y","Y","X","X",18,"F"
"13749",32490466,"Y","N","Y","N","New London",3,6,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13750",32490521,"N","Y","Y","N","London Grove S",3,8,"N","N","Y","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13751",32490547,"N","Y","N","N","W Fallowfield",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13752",32490607,"N","Y","N","Y","Elk",3,9,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13753",32490647,"N","N","Y","N","London Grove S",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13754",32490653,"Y","N","N","N","Franklin",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13755",32490686,"N","Y","N","Y","Lower Oxford E",3,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13756",32490692,"N","Y","Y","N","East Nottingham East",3,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13757",32490693,"N","N","Y","N","Oxford E",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13758",32490709,"N","Y","N","N","Penn",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13759",32490717,"N","N","Y","N","Westtown 1",6,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13760",32490726,"Y","N","N","Y","Franklin",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13761",32490730,"N","Y","N","Y","Westtown 1",6,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13762",32490734,"N","Y","N","Y","Westtown 1",6,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13763",32490748,"Y","N","N","Y","Penn",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13764",32490816,"N","N","Y","N","Thornbury 2",6,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13765",32491563,"N","N","N","Y","New London",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13766",32491564,"N","N","Y","N","Westtown 3",6,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13767",32492971,"Y","N","N","N","London Grove S",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13768",32492979,"N","N","Y","Y","Birmingham 2",6,10,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13769",32493014,"N","Y","Y","N","East Nottingham West",3,8,"N","N","Y","N","B","X","X","X","X","N","N","N","N","N",NA,NA
"13770",32493038,"N","N","N","Y","Birmingham 1",6,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13771",32493073,"N","N","N","Y","London Grove S",3,4,"N","N","N","N","B","X","X","X","X","mail","X","X","X","X",76,"M"
"13772",32493092,"N","N","Y","N","New London",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13773",32493104,"N","N","N","Y","Thornbury 2",6,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13774",32493115,"N","Y","N","N","Franklin",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13775",32493136,"Y","N","N","N","London Grove S",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13776",32493190,"Y","Y","N","N","W Fallowfield",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13777",32493194,"Y","N","N","N","West Grove 1",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13778",32493247,"Y","N","Y","N","Upper Oxford",3,6,"Y","N","N","N","A","Y","Y","X","Y","N","N","N","N","N",NA,NA
"13779",32493308,"N","Y","N","Y","London Britain",3,9,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13780",32493360,"N","Y","N","N","London Grove S",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13781",32493390,"Y","N","N","N","Penn",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13782",32493409,"Y","N","N","N","Westtown 1",6,1,"Y","N","N","N","B","X","X","X","X","mail","X","X","X","X",85,"F"
"13783",32493446,"N","N","N","Y","London Britain",3,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13784",32493456,"Y","N","N","Y","Thornbury 2",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13785",32493521,"N","Y","N","N","West Grove 2",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13786",32493527,"N","N","Y","Y","Thornbury 2",6,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13787",32493569,"Y","N","N","Y","Penn",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13788",32493574,"Y","N","N","Y","Lower Oxford E",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13789",32493575,"Y","Y","N","N","London Grove Ch",3,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13790",32499145,"N","Y","N","N","Franklin",3,2,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13791",32500688,"Y","Y","N","N","New London",3,5,"Y","N","N","N","A","Y","Y","X","Y","N","N","N","N","N",NA,NA
"13792",32511307,"Y","N","N","Y","Westtown 5",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13793",32511319,"Y","N","N","N","New London",3,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13794",32514885,"N","N","Y","N","London Britain",3,3,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13795",32514893,"N","Y","N","N","New London",3,2,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13796",32514907,"N","N","Y","Y","Thornbury 1",6,10,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13797",32514924,"N","Y","Y","N","Westtown 3",6,8,"N","N","Y","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13798",32514929,"Y","N","N","Y","Birmingham 2",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13799",32514944,"Y","N","N","N","Penn",3,1,"Y","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13800",32514952,"Y","N","N","N","Westtown 3",6,1,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13801",32514958,"N","N","Y","N","London Grove S",3,3,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13802",32515028,"N","Y","Y","N","Westtown 5",6,8,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13803",32515042,"Y","N","N","Y","London Grove Ch",3,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13804",32515047,"N","Y","N","Y","Westtown 3",6,9,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13805",32515083,"Y","Y","N","N","Thornbury 1",6,5,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13806",32515103,"N","Y","N","Y","Westtown 1",6,9,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13807",32515106,"N","Y","N","Y","Oxford W",3,9,"N","N","N","N","N","N","N","N","N","polls","N","N","N","N",NA,NA
"13808",32515114,"Y","N","N","Y","Westtown 3",6,7,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
"13809",32515129,"N","N","N","Y","Westtown 4",6,4,"N","N","N","N","N","N","N","N","N","N","N","N","N","N",NA,NA
